id,iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,direccionorig,telefono,najunombre,numerosedeprincipal,latitude,longitude,Localidad
103,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,148",INSTITUTO VASCULAR ANDINO LTDA,"830,023,826",NO,Av. Calle 127 N°21-60 CS 225 Sala I,Av. Calle 127 N°21-60 CS 225 Sala I,2589133,Privada,1,4.7103004,-74.0795017,Suba
104,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,155",FUNDACION CENTRO DE ESTIMULACION NIVELACION Y DESARROLLO-CEDESNID,"860,071,892",NO,AVENIDA CARRERA 45 #95-29,AVENIDA CARRERA 45 #95-29,2113155,Privada,2,4.7364014,-74.0485756,Usaquén
105,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,166",CENTRO INTEGRAL DE REHABILITACION COLOMBIA - CIREC,"860,066,767",NO,KR 54 # 65 25,KR 54 # 65 25,7953600- 3118542905,Privada,1,4.6333622,-74.1058623,Puente Aranda
106,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,261",INSTITUTO DE ESTUDIOS CIENTIFICOS EN ODONTOLOGIA S.A SIGLA IECO,"830,017,652",NO,Carrera 19-80-74 - Barrio:COUNTRY,Carrera 19-80-74 - Barrio:COUNTRY,7455560-3118980208,Privada,5,4.5397167,-74.1514746,Ciudad Bolivar
107,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,311",CENTRO CARDIOLOGICO DE BOGOTA LTDA,"800,067,605",,KR 16 # 82 36,KR 16 # 82 36,6104522--5314346--6164816,Privada,1,4.5902581,-74.0944554,Antonio Nariño
108,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,321",LABORATORIO PATOLOGICO DR. J. HERNAN ZARATE GALEANO LTDA,"800,195,827",NO,KR. 19 C Nº 90-14 CS. 501,KR. 19 C Nº 90-14 CS. 501,6103925,Privada,1,4.5599382,-74.1501183,Ciudad Bolivar
109,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,400",CONSULTORIO MÉDICO VICENTE DE PAUL,"860,048,128",,CALLE 66 #27 a 26,CALLE 66 #27 a 26,6306942,Privada,1,4.6782076,-74.0969736,Engativá
112,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,471",INVERSIONES DENTALES SANTANDER S.A.S,"830,028,950",NO,AV BOYACA # 51 92 LOCAL 101 102,AV BOYACA # 51 92 LOCAL 101 102,5489744,Privada,1,4.681783,-74.0988931,Engativá
113,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,472",AUDIOEQUIPOS SAS,"800,077,642",NO,KR 48 # 91-52,KR 48 # 91-52,6210478 - 3174013472 - 3152537288,Privada,1,4.6999481,-74.0583472,Suba
114,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,488",COUNTRY SCAN LTDA,"800,006,509",NO,KR 16A # 82-37 P2,KR 16A # 82-37 P2,3797910 - 3797940,Privada,1,4.6720816,-74.0556902,Chapinero
115,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,490",RESONANCIA MAGNETICA DEL COUNTRY S.A.,"830,070,284",NO,Carrera 16 A No. 82-37 PISO 2,Carrera 16 A No. 82-37 PISO 2,3797910 - 3797940,Privada,1,4.6720816,-74.0556902,Chapinero
116,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,529",SOCIEDAD DE MEDICINA REPRODUCTIVA SAS,"800,227,333",NO,AK 9 # 116 20  CS 404-410-414-415 A- 416-428- OF 302,AK 9 # 116 20  CS 404-410-414-415 A- 416-428- OF 302,2151807 - 3138166014,Privada,1,4.7601781,-74.03148,Usaquén
117,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,570",LABORATORIO DE GENETICA Y BIOLOGIA MOLECULAR LTDA,"830,061,421",NO,AC 134 No 7B - 83 Consultorio 123,AC 134 No 7B - 83 Consultorio 123,8052971 - 6257383,Privada,1,4.71144255,-74.03107490323647,Usaquén
119,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,769",RESONANCIA MAGNETICA DE COLOMBIA LTDA.,"800,032,418",NO,Carrera 16 A No. 82-37 PISO 2,Carrera 16 A No. 82-37 PISO 2,3797910 - 3797940,Privada,1,4.6720816,-74.0556902,Chapinero
120,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,857",ESTUDIOS E INVERSIONES  MEDICAS S A ESIMED S A,"800,215,908",NO,AK 19 No. 106 -30 - Barrio:SAN PATRICIO,AVENIDA 19 No. 106 -30 - Barrio:SAN PATRICIO,3008960749 - 3002878916 - 7957155 Extensión 1607,Privada,14,4.5621909,-74.1390913,Ciudad Bolivar
121,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,870",ASONEST SAS,"800,151,077",NO,AC 127 # 21 60 CS 218,AC 127 # 21 60 CS 218,6158788,Privada,1,4.7036464,-74.0331045,Usaquén
122,11,Bogotá D.C,11001,BOGOTÁ,"1,100,104,968",SOCIEDAD SALESIANA INSPECTORÌA DE BOGOTA,"860,008,010",NO,KR 6 # 27 65 SUR,KR 6 # 27 65 SUR,2093366,Privada,1,4.5562913,-74.1186846,Rafael Uribe Uribe
123,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,040",FEDERACION ODONTOLOGICA COLOMBIANA,"860,006,792",NO,CALLE 93 # 11 39,CALLE 93 # 11 39,2361414-2184984-3157901758,Privada,1,4.7137644,-74.0958458,Engativá
124,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,076",UNIDAD DE FERTILIDAD DEL COUNTRY LTDA,"800,075,619",NO,CRA 16 # 82 29 PI 7,CRA 16 # 82 29 PI 7,6164480,Privada,1,4.5902581,-74.0944554,Antonio Nariño
125,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,098",CONTROLAR SALUD INTEGRAL S.A.S,"830,103,479",NO,KR 45 A # 94- 91,KR 45 A # 94- 91,7420428,Privada,2,4.5712869,-74.1584799,Ciudad Bolivar
126,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,128",UNIDAD MEDICA IPS MARCO FIDEL SUAREZ LTDA,"830,076,155",NO,Av Cra 70 No. 51 41 - Barrio:NORMANDIA,Av Cra 70 No. 51 41 - Barrio:NORMANDIA,2573439,Privada,4,4.6837843,-74.0915908,Engativá
127,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,200",VISUAL POINT S.A.S,"830,094,312",,CLL 106 53 39 OF 406 ED COSMOPOLITAN,CLL 106 53 39 OF 406 ED COSMOPOLITAN,7462234 - 7462318,Privada,1,4.685108,-74.0356449,Usaquén
129,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,214",CENTRO DE RAYOS X Y ECOGRAFIA S.A.S,"800,061,622",NO,KR 16 # 82 74 CS 201 - 202 - 301 - 302,KR 16 # 82 74 CS 201 - 202 - 301 - 302,6101139-3153333320,Privada,1,4.5902581,-74.0944554,Antonio Nariño
131,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,239",CAYO ALONSO DUARTE SUAREZ Y COMPAÑIA S EN C,"830,011,933",NO,CALLE 93 B # 13 92 CONS 101,CALLE 93 B # 13 92 CONS 101,6227835,Privada,1,4.6750898,-74.0441888,Chapinero
132,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,262",INMUNOLOGIA Y DIAGNOSTICO ESPECIALIZADO IDE SAS,"830,040,120",NO,CRA 9 # 48 40 CONS 402,CRA 9 # 48 40 CONS 402,5700029 - 3102106024,Privada,1,4.63551975,-74.06463245099232,Chapinero
133,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,271",UNIDAD DE ESPECIALISTAS OFTALMOLOGICOS S.A.,"830,007,382",NO,CRA 16 82 95 CS 801-802-806-506-507,CRA 16 82 95 CS 801-802-806-506-507,6216615/2572891,Privada,1,4.5902581,-74.0944554,Antonio Nariño
134,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,322",COMUNIDAD HERMANAS HOSPITALARIAS DEL SAGRADO CORAZON DE JESUS,"860,007,760",NO,CRA 7 # 68 70,CRA 7 # 68 70,5870366,Privada,1,4.5568144,-74.1205072,Rafael Uribe Uribe
135,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,341",CENTRO COLOMBIANO DE CIRUGIA PLASTICA LTDA,"830,095,073",NO,CL 97 # 23-37 PISO 9 CONSULTORIO 901,CL 97 # 23-37 PISO 9 CONSULTORIO 901,6420600,Privada,1,4.6804109,-74.0454642,Chapinero
136,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,464",ALIRIO GUTIERREZ MILLAN Y CIA SAS UNIDAD DE ATENCIÓN PRIMARIA DARSALUD,"830,025,766",NO,KR 78 K # 33 A 76 SUR,KR 78 K # 33 A 76 SUR,2657599,Privada,1,4.6181757,-74.16117,Kennedy
137,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,480",SO SERVICIOS MEDICOS Y OFTALMOLOGICOS S.A.S,"800,233,471",NO,CALLE 100 No. 7-33 TO 1 OF 803,CALLE 100 No. 7-33 TO 1 OF 803,6056828 ext 180-108,Privada,4,4.6898289,-74.0717502,Suba
138,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,490",SALUD Y DIAGNOSTICO DIAMEDICAL LTDA,"830,077,560",NO,CL 81 # 19 A 12,CL 81 # 19 A 12,7044767   3123615396,Privada,1,4.7180017,-74.1160146,Engativá
139,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,506",SOCIEDAD INTERDISCIPLINARIA PARA LA SALUD S.A SIGLA SIPLAS SA - CENTRO DE MEDICINA DIAGNOSTICA SIPLAS - CMD SIPLAS,"860,069,870",NO,CALLE 45C bIS 22-38 - Barrio:PALERMO,CALLE 45C bIS 22-38 - Barrio:PALERMO,3017672464,Privada,5,4.636827,-74.074396,Teusaquillo
140,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,509",NEUROLOGOS CLINICOS ASOCIADOS CIA. LTDA,"800,243,592",NO,Kr 16 No 82-74 cons 520,Kr 16 No 82-74 cons 520,6919240,Privada,1,4.5902581,-74.0944554,Antonio Nariño
141,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,577",DEXA DIAB SERVICIOS MEDICOS LTDA,"830,013,594",NO,KR 16 A # 79 33,KR 16 A # 79 33,5302838,Privada,1,4.7473303,-74.0378721,Usaquén
142,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,597",CAJA DE COMPENSACIÓN FAMILIAR CAFAM,"860,013,570",NO,CRA 15 # 51 35,CRA 15 # 51 35,5550700 ext 12017-12015,Privada,1,4.7055644,-74.0426829,Usaquén
143,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,606",LABINTOX S.A.S,"800,165,047",NO,CALLE 134 BIS No. 18-43 - Barrio:CONTADOR,CALLE 134 BIS No. 18-43 - Barrio:CONTADOR,3099174 - 3099175 - 3099176,Privada,6,4.7197721,-74.057018,Suba
144,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,618",FUNDACION SANTA FE DE BOGOTA,"860,037,950",NO,CL 119 # 7 75,CL 119 # 7 75,6030303,Privada,1,4.7043123,-74.0703771,Suba
145,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,620",TERAPIAS SAS,"830,056,902",NO,CL 135A No 10-39  piso 1,CL 135A No 10-39  piso 1,3047026,Privada,1,4.7383193,-74.0968732,Suba
146,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,659",UMED LTDA,"830,015,894",NO,KR 21 # 26 06 SUR,KR 21 # 26 06 SUR,2785555 - 3665291 - 3112655841,Privada,1,4.5783339,-74.1175776,Rafael Uribe Uribe
147,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,668",HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,"860,015,888",NO,CRA 8 # 17 45 SUR,CRA 8 # 17 45 SUR,3282300 ext 2520,Privada,1,4.5764087,-74.090951,San Cristobal
148,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,681",FUNDACION HOSPITAL DE LA MISERICORDIA,"899,999,123",NO,Avenida  Carrera 14 No 1-65,Avenida  Carrera 14 No 1-65,3811970,Privada,1,4.6139499,-74.0738337,Los Mártires
149,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,711",CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA  COLCAN S.A.S.,"800,066,001",NO,CALLE 49 # 13-60,CALLE 49 # 13-60,744 75 55,Privada,1,4.6374569,-74.0726842,Teusaquillo
150,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,715",CEMPAI SAS,"830,012,332",NO,CL 134 # 7B 83 CS 814,CL 134 # 7B 83 CS 814,3212092628- 3108176600,Privada,1,4.742783,-74.125321,Suba
151,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,725",CLINICA DE NUESTRA SEÑORA DE LA PAZ,"860,015,905",NO,Carrera 69 N°12 -75,Carrera 69 N°12 -75,2921277,Privada,1,4.6506302,-74.1159171,Fontibón
152,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,742",Medicina de Rehabilitación y Electrodiagnóstico SAS,"800,223,967",NO,CALLE 116 # 9 - 72 CONSULTORIO 712,CALLE 116 # 9 - 72 CONSULTORIO 712,4762774-3152741711,Privada,1,4.7021318,-74.0826143,Suba
153,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,758",MEDICINA PERINATAL LTDA,"800,201,426",NO,CRA 16 # 84 A 09 CONS 314,CRA 16 # 84 A 09 CONS 314,6217519,Privada,1,4.5902581,-74.0944554,Antonio Nariño
155,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,775",INVERSIONES LAYNE S.A.S.,"830,085,219",NO,AK 19 # 108-35 Local 1,AK 19 # 108-35 Local 1,6160333,Privada,1,4.5621909,-74.1390913,Ciudad Bolivar
156,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,776",CENTRO MEDICO ENDOCENTRO LTDA,"830,043,273",NO,AV SUBA 60 # 115 - 58 T B OF 403,TV 60 # 115 58 T B OF 403,3160340,Privada,1,4.7279053,-74.0748116,Suba
157,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,800",VIVIR IPS LTDA,"830,017,370",,CARRERA 10 NUMERO 26-34 SUR,CARRERA 10 NUMERO 26-34 SUR,3001579 EXT 104 - 107,Privada,1,4.5628626,-74.1109341,Rafael Uribe Uribe
158,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,868",UNIDAD MEDICA SANTAFE SAS,"830,017,969",NO,AV CALLE 127 # 15 A - 55,AV CALLE 127 # 15 A - 55,7429579 - 3173682892- 3173834659 - 3163195807 - 3163345158,Privada,10,4.7089216,-74.0644733,Suba
159,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,886",ALIADOS SALUD OCUPACIONAL SAS,"830,082,968",NO,CL 80 # 19 56,CL 80 # 19 56,6230213 - 3112273836,Privada,1,4.6654902,-74.055667,Chapinero
160,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,944",CLINICA DE ESPECIALISTAS LINEA ORAL LTDA,"830,101,745",NO,CALLE 12 SUR # 31 33 PI 1,CALLE 12 SUR # 31 33 PI 1,7204077,Privada,1,4.5769581,-74.0857797,San Cristobal
161,11,Bogotá D.C,11001,BOGOTÁ,"1,100,105,989",CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,"860,053,761",NO,"AK 45 # 95 54 1ER PISO, 2DO PISO Y 3ER PISO EN LA OFICINA 301","AK 45 # 95 54 1ER PISO, 2DO PISO Y 3ER PISO EN LA OFICINA 301",6237373,Privada,1,4.7364014,-74.0485756,Usaquén
162,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,016",CENTRO DE TERAPIAS OCUFILEN LTDA,"830,104,166",NO,CALLE 117 # 6 A  83 CONS 502-503-504,CALLE 117 # 6 A  83 CONS 502-503-504,2154844,Privada,1,4.699105,-74.0499901,Usaquén
163,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,024",AYUDAS DIAGNOSTICAS SURA S.A.S,"800,225,057",NO,AK 14 No. 49-83 LC 2,AK 14 No. 49-83 LC 2,3178528626,Privada,1,4.6139499,-74.0738337,Los Mártires
164,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,036",UNIDAD MAMOGRAFICA DEL  COUNTRY LTDA,"800,057,325",NO,KR 16 # 84 A 09 CS 423 - 424,KR 16 # 84 A 09 CS 423 - 424,6217290,Privada,1,4.5902581,-74.0944554,Antonio Nariño
165,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,065",ESE INSTITUTO NACIONAL DE CANCEROLOGIA,"899,999,092",SI,Cl 1 No 9-85,Cl 1 No 9-85,0913905012 Ext. 2000 - 2001,Pública,1,4.6310716,-74.1505983,Kennedy
166,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,069",LABORATORIO DE TOXICOLOGIA VARGAS MELO LTDA,"830,103,873",NO,CALLE 71 # 10 48,CALLE 71 # 10 48,2110575,Privada,1,4.7062366,-74.1212778,Engativá
167,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,086",IPS COMFASALUD S A,"830,015,068",NO,CALLE 17 # 10 16 PI 9,CALLE 17 # 10 16 PI 9,3421601 3375269 3123722030,Privada,1,4.6164124,-74.0905979,Puente Aranda
168,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,146",SOCIEDAD DE CIRUGIA OCULAR S A,"800,231,602",NO,CRA 16 # 97-46 ED TORRE 97 PH Torre II Pisos 2-3-4-5 Cs 701  - Barrio:CHICO NORTE,CRA 16 # 97-46 ED TORRE 97 PH Torre II Pisos 2-3-4-5 Cs 701  - Barrio:CHICO NORTE,6257723,Privada,2,4.6754953,-74.05352,Chapinero
169,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,213",ENFERMERAS DOMICILIARIAS ASOCIADAS ENFASO SAS,"800,154,867",NO,AC 127 # 20 16 Ofc 215,AC 127 # 20 16 Ofc 215,6232105,Privada,2,4.7040181,-74.0344695,Usaquén
170,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,258",MEDIPORT SAS,"830,073,010",NO,Cr 45 No. 100 - 34 Piso 6,Cr 45 No. 100 - 34 Piso 6,7463713,Privada,2,4.6256851,-74.1026038,Puente Aranda
171,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,292",FISIOEXPRESS LTDA,"830,018,481",,KR 7 F # 145 59,KR 7 F # 145 59,6261873,Privada,1,4.5731962,-74.0923047,San Cristobal
172,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,319",CIENCIA Y ESTETICA CIRUGIA PLASTIKA MD SAS,"830,089,570",NO,AK 45 # 118 86  PI 7,AK 45 # 118 86  PI 7,6473777,Privada,1,4.7364014,-74.0485756,Usaquén
173,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,342",CENTRO DE GASTROENTEROLOGIA Y ENDOSCOPIA LIMITADA,"830,014,048",,CALLE 117 #6A 60 CONSULTORIO 603A,CALLE 117 #6A 60 CONSULTORIO 603A,3505210870,Privada,1,4.699105,-74.0499901,Usaquén
174,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,382",BRAQUITERAPIA MARLY LTDA,"830,117,403",,CARRERA 9 No. 49 22 CS206 BUNKER BQT,CARRERA 9 No. 49 22 CS206 BUNKER BQT,2887446,Privada,1,4.636552050000001,-74.0643622627841,Chapinero
177,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,453",CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA,"860,070,301",NO,CARRERA 23 No. 73-19,CARRERA 23 No. 73-19,7460909,Privada,1,4.6639939,-74.06596470401716,Barrios Unidos
178,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,454",UROSALUD S.A.S,"830,053,692",NO,CRA 13 NO 49 - 40 CONSULTORIO 205,CRA 13 NO 49 - 40 CONSULTORIO 205,2321605 - 3104814619,Privada,1,4.5592249,-74.1314313,Tunjuelito
179,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,495",ANALIZAR LABORATORIO CLINICO AUTOMATIZADO S.A.S.,"891,408,851",,CL 103 # 14 A 76,CL 103 # 14 A 76,6580000 Ext. 9100 Celular 3017672464,Privada,1,4.6736097,-74.0204381,Chapinero
180,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,516",LABORATORIO BIOCLINICO GOMEZ VESGA G V S.A.S. SIGLA LABORATORIO CLINICO GOMEZ VESGA,"860,030,582",,AV CRA 7 No. 119-14 LOCAL 104 A Barrio: Usaquen,AV CRA 7 No. 119-14 LOCAL 104 A Barrio: Usaquen,2756237,Privada,5,4.6907748,-74.0341986,Usaquén
181,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,537",SALUD OCUPACIONAL DE LOS ANDES LIMITADA,"830,029,102",NO,CR 62 N° 12 - 58 BG 1-2-3-4-5 - Barrio:CC PUENTE ARANDA,CR 62 N° 12 - 58 BG 1-2-3-4-5 - Barrio:CC PUENTE ARANDA,2903763 - 7560686 Ext 100 - 203 / 3203337914,Privada,3,4.6690342,-74.0857895,Barrios Unidos
182,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,551",FUNDACION INSTITUTO DE REUMATOLOGIA FERNANDO CHALEM,"860,050,632",NO,CL 73 # 20 A 27 PISO 1,CL 73 # 20 A 27 PISO 1,3466077,Privada,1,4.7158837,-74.1275557,Engativá
183,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,580",SERVICIO DE ATENCION ODONTOLOGICA S.A.S SIGLA SEDATO S.A.S,"830,041,565",NO,AC 127 # 19 A 28 CS 201 ACOMEDICA 1,AC 127 # 19 A 28 CS 201 ACOMEDICA 1,6601318-6141912- 3123783706,Privada,2,4.7040181,-74.0344695,Usaquén
184,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,688",ORL BOSQUE LTDA,"830,076,034",NO,AC 134 # 7 B 83 OF 719,AC 134 # 7 B 83 OF 719,6271711 - 6331586,Privada,1,4.71144255,-74.03107490323647,Usaquén
186,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,730",POLICLINICO SANTA FE DE BOGOTA LTDA,"830,115,041",NO,CL. 65J SUR #51,TV 80 A # 65 J 51 SUR,7807175 - 7808920 - 3164707332,Privada,1,4.5976979,-74.1870703,Bosa
187,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,736",FUNDACION PARA EL NIÑO SORDO ICAL,"860,021,072",NO,KR 7C #122-22,KR 7C #122-22,2135040,Privada,1,4.4993362,-74.1143117,Usme
188,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,776",OTOFON SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA OTOFON S.A.S,"800,003,111",NO,KR 7 No 119 14 CS 310-332,KR 7 No 119 14 CS 310-332,2153666,Privada,1,4.69591985,-74.03150950851258,Usaquén
190,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,780",CENTRO QUIRURGICO DE LA SABANA S.A - CIRUSABANA S.A,"800,162,636",NO,"AK 7 # 119 14 CS 107, 213 AL 218, 329, 330, 425","AK 7 # 119 14 CS 107, 213 AL 218, 329, 330, 425",2147420-3143954496,Privada,1,4.6907748,-74.0341986,Usaquén
191,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,825",INSTITUTO COLOMBIANO DE NEUROCIENCIAS LIMITADA,"800,158,253",NO,KR 13 # 119 - 87 cons 106,KR 13 # 119 - 87 cons 106,3156468040,Privada,1,4.5592249,-74.1314313,Tunjuelito
192,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,834",RTS S.A.S,"805,011,262",NO,KR 14A No.163A-98,KR 14A No.163A-98,6696996,Privada,1,4.6550725,-74.0636104,Barrios Unidos
193,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,901",DIAGNOSTICO PRENATAL LTDA,"800,243,562",NO,AC 127 # 20  78 CONS 420,AC 127 # 20  78 CONS 420,6141750,Privada,1,4.7040181,-74.0344695,Usaquén
194,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,913",CENTRO DE REHABILITACION PARA ADULTOS CIEGOS CRAC,"860,011,298",NO,CL 8 SUR #31 NO. 31 A,AC 8 SUR # 31 A 31,7209040,Privada,1,4.575717,-74.0791051,San Cristobal
195,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,948",UNILASER MEDICA S.A.,"830,114,035",NO,KR 13 # 93 67 OF 104 - 105 - 106 - 107,KR 13 # 93 67 OF 104 - 105 - 106 - 107,5302682,Privada,1,4.5074105,-74.1134604,Usme
196,11,Bogotá D.C,11001,BOGOTÁ,"1,100,106,971",FUNDACION ARTHUR STANLEY GILLOW,"860,016,372",NO,AV. CALLE 100 # 11 B 04,AV. CALLE 100 # 11 B 04,6200937,Privada,1,4.6888485,-74.0727945,Suba
197,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,032",INSTITUTO Y LABORATORIO CLINICO LTDA,"860,055,274",NO,CL 38 # 8 32 LC 101,CL 38 # 8 32 LC 101,2327272-3203647630,Privada,1,9.2909207,-75.3880853,
198,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,034",SERVITERAPIAS SAS - SERVICIOS TERAPEUTICOS DOMICILIARIOS,"830,099,405",NO,Cra 7c Bis No 139-18 ofc 210,Cra 7c Bis No 139-18 ofc 210,7514675 - 3123511353,Privada,1,4.7294102,-74.0268398,Usaquén
200,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,039",CLINICA ODONTOLOGICA PROTECCION ORAL S.A.S. SIGLA COPO S.A.S.,"800,189,531",NO,AV CRA 19 No 125 26 PISO 1,AV CRA 19 No 125 26 PISO 1,7552985  7559251  7557216  3175161250,Privada,1,4.5621909,-74.1390913,Ciudad Bolivar
201,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,091",LABORATORIO DE INVESTIGACIÓN HORMONAL LIH S.A.,"800,075,543",NO,Carrera 21 # 166 - 77/81 piso 1 y 2,Carrera 21 # 166 - 77/81 piso 1 y 2,6205501 ext. 101,Privada,1,4.5440148,-74.1532663,Ciudad Bolivar
202,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,119",SISTEMAS DE TERAPIA RESPIRATORIA SAS,"860,041,333",NO,Carrera 23 No. 124-87 ofc 703-704,Carrera 23 No. 124-87 ofc 703-704,7945808,Privada,1,4.6910824,-74.0553127,Usaquén
203,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,138",ENFETER SA,"800,028,332",NO,AC 116 No 9-72 Consultorio 601 y 501,AC 116 No 9-72 Consultorio 601 y 501,7420030 4894228,Privada,1,4.6993273,-74.0546532,Usaquén
204,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,161",OPTICA ALEMANA SCHMIDT HIJOS LTDA,"860,000,812",NO,CARRERA 11 N° 82-71 LOCAL 3-52 - Barrio:EL RETIRO,CARRERA 11 N° 82-71 LOCAL 3-52 - Barrio:EL RETIRO,3002112 - 3219648703,Privada,5,4.5648908,-74.1092268,Rafael Uribe Uribe
205,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,164",BECERRA TORRES LIMITADA,"800,156,646",NO,CALLE 90 # 11 44 CONS 210,CALLE 90 # 11 44 CONS 210,6102059,Privada,1,4.6834225,-74.0708586,Barrios Unidos
207,11,Bogotá D.C,11001,BOGOTÁ,"1,100,107,246",CENTRO OTORRINOLARINGOLOGICO ESPECIALIZADO,"830,003,739",NO,CRA 16 A # 84 25,CRA 16 A # 84 25,5302192,Privada,1,4.7473303,-74.0378721,Usaquén
